Date,Close
2/16/2016 16:00:00,6.49
2/17/2016 16:00:00,6.71
2/18/2016 16:00:00,6.52
2/19/2016 16:00:00,6.34
2/22/2016 16:00:00,6.47
2/23/2016 16:00:00,6.44
2/24/2016 16:00:00,6.57
2/25/2016 16:00:00,6.69
2/26/2016 16:00:00,6.71
2/29/2016 16:00:00,6.86
3/1/2016 16:00:00,7.35
3/2/2016 16:00:00,7.93
3/3/2016 16:00:00,8.44
3/4/2016 16:00:00,8.67
3/7/2016 16:00:00,8.93
3/8/2016 16:00:00,8.66
3/9/2016 16:00:00,9.02
3/10/2016 16:00:00,9.2
3/11/2016 16:00:00,9.14
3/14/2016 16:00:00,9.25
3/15/2016 16:00:00,9.26
3/16/2016 16:00:00,9.18
3/17/2016 16:00:00,9.39
3/18/2016 16:00:00,9.35
3/21/2016 16:00:00,9.19
3/22/2016 16:00:00,9.05
3/23/2016 16:00:00,8.77
3/24/2016 16:00:00,8.68
3/28/2016 16:00:00,8.62
3/29/2016 16:00:00,8.7
3/30/2016 16:00:00,8.79
3/31/2016 16:00:00,8.85
4/1/2016 16:00:00,8.9
4/4/2016 16:00:00,8.37
4/5/2016 16:00:00,8.18
4/6/2016 16:00:00,7.9
4/7/2016 16:00:00,7.8
4/8/2016 16:00:00,7.7
4/11/2016 16:00:00,7.73
4/12/2016 16:00:00,8.12
4/13/2016 16:00:00,8.2
4/14/2016 16:00:00,8.2
4/15/2016 16:00:00,8.09
4/18/2016 16:00:00,8.16
4/19/2016 16:00:00,8.14
4/20/2016 16:00:00,8.52
4/21/2016 16:00:00,8.44
4/22/2016 16:00:00,8.39
4/25/2016 16:00:00,7.88
4/26/2016 16:00:00,8.02
4/27/2016 16:00:00,8.05
4/28/2016 16:00:00,7.84
4/29/2016 16:00:00,7.8
5/2/2016 16:00:00,7.91
5/3/2016 16:00:00,7.66
5/4/2016 16:00:00,7.58
5/5/2016 16:00:00,7.57
5/6/2016 16:00:00,7.63
5/9/2016 16:00:00,7.53
5/10/2016 16:00:00,7.68
5/11/2016 16:00:00,7.33
5/12/2016 16:00:00,7.16
5/13/2016 16:00:00,6.95
5/16/2016 16:00:00,6.79
5/17/2016 16:00:00,6.76
5/18/2016 16:00:00,7.09
5/19/2016 16:00:00,7.04
5/20/2016 16:00:00,7.39
5/23/2016 16:00:00,7.03
5/24/2016 16:00:00,7.21
5/25/2016 16:00:00,7.37
5/26/2016 16:00:00,7.23
5/27/2016 16:00:00,7.36
5/31/2016 16:00:00,7.2
6/1/2016 16:00:00,7.32
6/2/2016 16:00:00,7.19
6/3/2016 16:00:00,6.98
6/6/2016 16:00:00,6.98
6/7/2016 16:00:00,7.11
6/8/2016 16:00:00,7.16
6/9/2016 16:00:00,7.42
6/10/2016 16:00:00,7.11
6/13/2016 16:00:00,6.85
6/14/2016 16:00:00,6.68
6/15/2016 16:00:00,6.8
6/16/2016 16:00:00,6.66
6/17/2016 16:00:00,6.97
6/20/2016 16:00:00,6.71
6/21/2016 16:00:00,6.8
6/22/2016 16:00:00,6.82
6/23/2016 16:00:00,7.05
6/24/2016 16:00:00,6.52
6/27/2016 16:00:00,6.41
6/28/2016 16:00:00,6.53
6/29/2016 16:00:00,6.81
6/30/2016 16:00:00,6.83
7/1/2016 16:00:00,7
7/5/2016 16:00:00,6.74
7/6/2016 16:00:00,6.82
7/7/2016 16:00:00,6.91
7/8/2016 16:00:00,7.09
7/11/2016 16:00:00,7.33
7/12/2016 16:00:00,7.59
7/13/2016 16:00:00,7.53
7/14/2016 16:00:00,7.48
7/15/2016 16:00:00,7.72
7/18/2016 16:00:00,7.76
7/19/2016 16:00:00,7.66
7/20/2016 16:00:00,7.65
7/21/2016 16:00:00,7.67
7/22/2016 16:00:00,7.7
7/25/2016 16:00:00,8.21
7/26/2016 16:00:00,8.26
7/27/2016 16:00:00,8.4
7/28/2016 16:00:00,8.34
7/29/2016 16:00:00,8.44
8/1/2016 16:00:00,8.25
8/2/2016 16:00:00,8.07
8/3/2016 16:00:00,8.21
8/4/2016 16:00:00,8.29
8/5/2016 16:00:00,8.53
8/8/2016 16:00:00,8.46
8/9/2016 16:00:00,8.44
8/10/2016 16:00:00,8.24
8/11/2016 16:00:00,8.12
8/12/2016 16:00:00,8.13
8/15/2016 16:00:00,8.36
8/16/2016 16:00:00,8.23
8/17/2016 16:00:00,8.18
8/18/2016 16:00:00,8.2
8/19/2016 16:00:00,8.11
8/22/2016 16:00:00,8.06
8/23/2016 16:00:00,8.23
8/24/2016 16:00:00,7.99
8/25/2016 16:00:00,7.98
8/26/2016 16:00:00,7.92
8/29/2016 16:00:00,8
8/30/2016 16:00:00,8.01
8/31/2016 16:00:00,8.06
9/1/2016 16:00:00,7.98
9/2/2016 16:00:00,8
9/6/2016 16:00:00,7.87
9/7/2016 16:00:00,7.98
9/8/2016 16:00:00,8.05
9/9/2016 16:00:00,7.93
9/12/2016 16:00:00,7.88
9/13/2016 16:00:00,7.77
9/14/2016 16:00:00,7.66
9/15/2016 16:00:00,7.69
9/16/2016 16:00:00,7.53
9/19/2016 16:00:00,7.61
9/20/2016 16:00:00,7.52
9/21/2016 16:00:00,7.81
9/22/2016 16:00:00,7.94
9/23/2016 16:00:00,7.9
9/26/2016 16:00:00,7.58
9/27/2016 16:00:00,7.52
9/28/2016 16:00:00,7.73
9/29/2016 16:00:00,7.53
9/30/2016 16:00:00,7.79
10/3/2016 16:00:00,7.79
10/4/2016 16:00:00,7.9
10/5/2016 16:00:00,7.96
10/6/2016 16:00:00,7.92
10/7/2016 16:00:00,7.95
10/10/2016 16:00:00,7.93
10/11/2016 16:00:00,7.73
10/12/2016 16:00:00,7.78
10/13/2016 16:00:00,7.59
10/14/2016 16:00:00,7.64
10/17/2016 16:00:00,7.83
10/18/2016 16:00:00,8
10/19/2016 16:00:00,8.05
10/20/2016 16:00:00,8.01
10/21/2016 16:00:00,8.09
10/24/2016 16:00:00,8.17
10/25/2016 16:00:00,8.2
10/26/2016 16:00:00,7.97
10/27/2016 16:00:00,7.94
10/28/2016 16:00:00,7.78
10/31/2016 16:00:00,7.7
11/1/2016 16:00:00,7.36
11/2/2016 16:00:00,7.26
11/3/2016 16:00:00,7.15
11/4/2016 16:00:00,7.49
11/7/2016 16:00:00,7.69
11/8/2016 16:00:00,7.79
11/9/2016 16:00:00,8.3
11/10/2016 16:00:00,8.82
11/11/2016 16:00:00,9.04
11/14/2016 16:00:00,9.29
11/15/2016 16:00:00,9.07
11/16/2016 16:00:00,9.14
11/17/2016 16:00:00,9.2
11/18/2016 16:00:00,9.25
11/21/2016 16:00:00,9.23
11/22/2016 16:00:00,9.32
11/23/2016 16:00:00,9.52
11/25/2016 16:00:00,9.49
11/28/2016 16:00:00,10.27
11/29/2016 16:00:00,10.29
11/30/2016 16:00:00,10.39
12/1/2016 16:00:00,10.72
12/2/2016 16:00:00,10.54
12/5/2016 16:00:00,10.67
12/6/2016 16:00:00,10.78
12/7/2016 16:00:00,10.94
12/8/2016 16:00:00,11.16
12/9/2016 16:00:00,11.27
12/12/2016 16:00:00,11.14
12/13/2016 16:00:00,11.11
12/14/2016 16:00:00,11.14
12/15/2016 16:00:00,11.3
12/16/2016 16:00:00,11.08
12/19/2016 16:00:00,10.83
12/20/2016 16:00:00,10.79
12/21/2016 16:00:00,10.98
12/22/2016 16:00:00,11.11
12/23/2016 16:00:00,11.21
12/27/2016 16:00:00,11.15
12/28/2016 16:00:00,10.91
12/29/2016 16:00:00,10.85
12/30/2016 16:00:00,10.7
1/3/2017 16:00:00,10.98
1/4/2017 16:00:00,11.15
1/5/2017 16:00:00,10.73
1/6/2017 16:00:00,10.87
1/9/2017 16:00:00,10.63
1/10/2017 16:00:00,10.83
1/11/2017 16:00:00,10.85
1/12/2017 16:00:00,11
1/13/2017 16:00:00,11.2
1/17/2017 16:00:00,11.1
1/18/2017 16:00:00,11.4
1/19/2017 16:00:00,11.4
1/20/2017 16:00:00,11.46
1/23/2017 16:00:00,11.36
1/24/2017 16:00:00,11.49
1/25/2017 16:00:00,11.1
1/26/2017 16:00:00,11.05
1/27/2017 16:00:00,10.62
1/30/2017 16:00:00,10.38
1/31/2017 16:00:00,10.2
2/1/2017 16:00:00,10.45
2/2/2017 16:00:00,10.35
2/3/2017 16:00:00,10.43
2/6/2017 16:00:00,10.32
2/7/2017 16:00:00,10.35
2/8/2017 16:00:00,10.29
2/9/2017 16:00:00,10.43
2/10/2017 16:00:00,10.5
2/13/2017 16:00:00,10.56
2/14/2017 16:00:00,10.57
2/15/2017 16:00:00,10.59
2/16/2017 16:00:00,10.56
2/17/2017 16:00:00,10.25
2/21/2017 16:00:00,10.58
2/22/2017 16:00:00,10.61
2/23/2017 16:00:00,10.87
2/24/2017 16:00:00,10.47
2/27/2017 16:00:00,10.4
2/28/2017 16:00:00,10.32
3/1/2017 16:00:00,10.12
3/2/2017 16:00:00,9.96
3/3/2017 16:00:00,9.77
3/6/2017 16:00:00,9.58
3/7/2017 16:00:00,9.66
3/8/2017 16:00:00,9.31
3/9/2017 16:00:00,9.23
3/10/2017 16:00:00,9.27
3/13/2017 16:00:00,9.32
3/14/2017 16:00:00,9.25
3/15/2017 16:00:00,9.23
3/16/2017 16:00:00,9.34
3/17/2017 16:00:00,8.91
3/20/2017 16:00:00,8.42
3/21/2017 16:00:00,8.2
3/22/2017 16:00:00,7.99
3/23/2017 16:00:00,8.05
3/24/2017 16:00:00,8.12
3/27/2017 16:00:00,8.16
3/28/2017 16:00:00,8.18
3/29/2017 16:00:00,8.25
3/30/2017 16:00:00,8.43
3/31/2017 16:00:00,8.47
4/3/2017 16:00:00,8.22
4/4/2017 16:00:00,8.72
4/5/2017 16:00:00,8.6
4/6/2017 16:00:00,9.06
4/7/2017 16:00:00,8.93
4/10/2017 16:00:00,9.03
4/11/2017 16:00:00,9
4/12/2017 16:00:00,8.98
4/13/2017 16:00:00,8.69
4/17/2017 16:00:00,8.72
4/18/2017 16:00:00,8.72
4/19/2017 16:00:00,8.7
4/20/2017 16:00:00,8.72
4/21/2017 16:00:00,8.53
4/24/2017 16:00:00,8.71
4/25/2017 16:00:00,8.75
4/26/2017 16:00:00,8.65
4/27/2017 16:00:00,8.51
4/28/2017 16:00:00,8.4
5/1/2017 16:00:00,8.15
5/2/2017 16:00:00,8.06
5/3/2017 16:00:00,7.99
5/4/2017 16:00:00,8.01
5/5/2017 16:00:00,8.09
5/8/2017 16:00:00,8
5/9/2017 16:00:00,7.99
5/10/2017 16:00:00,8.04
5/11/2017 16:00:00,8.85
5/12/2017 16:00:00,8.03
5/15/2017 16:00:00,8.25
5/16/2017 16:00:00,8.01
5/17/2017 16:00:00,7.97
5/18/2017 16:00:00,7.85
5/19/2017 16:00:00,7.98
5/22/2017 16:00:00,8
5/23/2017 16:00:00,8.05
5/24/2017 16:00:00,8.07
5/25/2017 16:00:00,8.09
5/26/2017 16:00:00,8.23
5/30/2017 16:00:00,8.18
5/31/2017 16:00:00,8.19
6/1/2017 16:00:00,8.31
6/2/2017 16:00:00,8.28
6/5/2017 16:00:00,8.1
6/6/2017 16:00:00,8.06
6/7/2017 16:00:00,8.68
6/8/2017 16:00:00,9.08
6/9/2017 16:00:00,8.79
6/12/2017 16:00:00,8.63
6/13/2017 16:00:00,8.7
6/14/2017 16:00:00,8.66
6/15/2017 16:00:00,8.76
6/16/2017 16:00:00,8.83
6/19/2017 16:00:00,8.92
6/20/2017 16:00:00,8.67
6/21/2017 16:00:00,8.55
6/22/2017 16:00:00,8.69
6/23/2017 16:00:00,8.53
6/26/2017 16:00:00,8.92
6/27/2017 16:00:00,8.87
6/28/2017 16:00:00,9.2
6/29/2017 16:00:00,9.34
6/30/2017 16:00:00,9.43
7/3/2017 16:00:00,9.7
7/5/2017 16:00:00,9.7
7/6/2017 16:00:00,9.77
7/7/2017 16:00:00,9.69
7/10/2017 16:00:00,9.73
7/11/2017 16:00:00,9.57
7/12/2017 16:00:00,9.9
7/13/2017 16:00:00,9.99
7/14/2017 16:00:00,10.33
7/17/2017 16:00:00,10.47
7/18/2017 16:00:00,10.39
7/19/2017 16:00:00,10.46
7/20/2017 16:00:00,10.47
7/21/2017 16:00:00,10.43
7/24/2017 16:00:00,10.33
7/25/2017 16:00:00,10.32
7/26/2017 16:00:00,10.17
7/27/2017 16:00:00,10.21
7/28/2017 16:00:00,10.21
7/31/2017 16:00:00,10.17
8/1/2017 16:00:00,10.16
8/2/2017 16:00:00,10.02
8/3/2017 16:00:00,10.04
8/4/2017 16:00:00,9.87
8/7/2017 16:00:00,9.9
8/8/2017 16:00:00,9.67
8/9/2017 16:00:00,10.2
8/10/2017 16:00:00,10.38
8/11/2017 16:00:00,10.27
8/14/2017 16:00:00,10.55
8/15/2017 16:00:00,10.49
8/16/2017 16:00:00,10.54
8/17/2017 16:00:00,10.34
8/18/2017 16:00:00,10.14
8/21/2017 16:00:00,10.01
8/22/2017 16:00:00,10.07
8/23/2017 16:00:00,10.09
8/24/2017 16:00:00,10.01
8/25/2017 16:00:00,9.99
8/28/2017 16:00:00,9.92
8/29/2017 16:00:00,9.9
8/30/2017 16:00:00,10.14
8/31/2017 16:00:00,10.06
9/1/2017 16:00:00,10.11
9/5/2017 16:00:00,9.84
9/6/2017 16:00:00,10
9/7/2017 16:00:00,9.9
9/8/2017 16:00:00,10.06
9/11/2017 16:00:00,10.39
9/12/2017 16:00:00,10.4
9/13/2017 16:00:00,10.33
9/14/2017 16:00:00,10.24
9/15/2017 16:00:00,10.39
9/18/2017 16:00:00,10.02
9/19/2017 16:00:00,9.85
9/20/2017 16:00:00,10.19
9/21/2017 16:00:00,9.65
9/22/2017 16:00:00,10.08
9/25/2017 16:00:00,9.83
9/26/2017 16:00:00,9.52
9/27/2017 16:00:00,9.01
9/28/2017 16:00:00,8.87
9/29/2017 16:00:00,8.7
10/2/2017 16:00:00,8.73
10/3/2017 16:00:00,8.68
10/4/2017 16:00:00,7.95
10/5/2017 16:00:00,7.64
10/6/2017 16:00:00,7.65
10/9/2017 16:00:00,7.68
10/10/2017 16:00:00,7.5
10/11/2017 16:00:00,7.13
10/12/2017 16:00:00,6.81
10/13/2017 16:00:00,6.77
10/16/2017 16:00:00,6.83
10/17/2017 16:00:00,7.01
10/18/2017 16:00:00,7.1
10/19/2017 16:00:00,6.97
10/20/2017 16:00:00,7
10/23/2017 16:00:00,6.73
10/24/2017 16:00:00,6.65
10/25/2017 16:00:00,6.22
10/26/2017 16:00:00,6.51
10/27/2017 16:00:00,6.91
10/30/2017 16:00:00,7.08
10/31/2017 16:00:00,7.25
11/1/2017 16:00:00,7.28
11/2/2017 16:00:00,7.09
11/3/2017 16:00:00,6.98
11/6/2017 16:00:00,6.71
11/7/2017 16:00:00,6.93
11/8/2017 16:00:00,8.89
11/9/2017 16:00:00,8.84
11/10/2017 16:00:00,8.9
11/13/2017 16:00:00,9.14
11/14/2017 16:00:00,9.28
11/15/2017 16:00:00,8.67
11/16/2017 16:00:00,8.88
11/17/2017 16:00:00,9.01
11/20/2017 16:00:00,8.95
11/21/2017 16:00:00,8.41
11/22/2017 16:00:00,8.49
11/24/2017 13:00:00,8.37
11/27/2017 16:00:00,8.19
11/28/2017 16:00:00,8.48
11/29/2017 16:00:00,8.56
11/30/2017 16:00:00,8.42
12/1/2017 16:00:00,8.59
12/4/2017 16:00:00,8.68
12/5/2017 16:00:00,8.44
12/6/2017 16:00:00,8.31
12/7/2017 16:00:00,8.09
12/8/2017 16:00:00,8.08
12/11/2017 16:00:00,8.13
12/12/2017 16:00:00,7.75
12/13/2017 16:00:00,7.5
12/14/2017 16:00:00,7.41
12/15/2017 16:00:00,7.69
12/18/2017 16:00:00,7.5
12/19/2017 16:00:00,7.19
12/20/2017 16:00:00,7.49
12/21/2017 16:00:00,8.1
12/22/2017 16:00:00,7.73
12/26/2017 16:00:00,7.64
12/27/2017 16:00:00,7.49
12/28/2017 16:00:00,7.47
12/29/2017 16:00:00,7.32
1/2/2018 16:00:00,7.54
1/3/2018 16:00:00,7.5
1/4/2018 16:00:00,7.76
1/5/2018 16:00:00,7.7
1/8/2018 16:00:00,7.48
1/9/2018 16:00:00,7.28
1/10/2018 16:00:00,7.39
1/11/2018 16:00:00,7.56
1/12/2018 16:00:00,7.47
1/16/2018 16:00:00,7.39
1/17/2018 16:00:00,7.39
1/18/2018 16:00:00,7.48
1/19/2018 16:00:00,7.45
1/22/2018 16:00:00,7.42
1/23/2018 16:00:00,7.54
1/24/2018 16:00:00,7.42
1/25/2018 16:00:00,7.36
1/26/2018 16:00:00,7.53
1/29/2018 16:00:00,7.65
1/30/2018 16:00:00,7.33
1/31/2018 16:00:00,7.34
2/1/2018 16:00:00,7.5
2/2/2018 16:00:00,7.24
2/5/2018 16:00:00,7.05
2/6/2018 16:00:00,7.07
2/7/2018 16:00:00,7.03
2/8/2018 16:00:00,7.01
2/9/2018 16:00:00,7.25
2/12/2018 16:00:00,7.32
2/13/2018 16:00:00,7.66
2/14/2018 16:00:00,8.41
2/15/2018 16:00:00,8.24
2/16/2018 16:00:00,8.76
2/20/2018 16:00:00,8.74
2/21/2018 16:00:00,8.78
2/22/2018 16:00:00,8.72
2/23/2018 16:00:00,8.46
2/26/2018 16:00:00,8.19
2/27/2018 16:00:00,7.84
2/28/2018 16:00:00,7.99
3/1/2018 16:00:00,8.37
3/2/2018 16:00:00,8.08
3/5/2018 16:00:00,8.51
3/6/2018 16:00:00,8.58
3/7/2018 16:00:00,8.47
3/8/2018 16:00:00,8.36
3/9/2018 16:00:00,8.56
3/12/2018 16:00:00,8.72
3/13/2018 16:00:00,8.65
3/14/2018 16:00:00,8.55
3/15/2018 16:00:00,8.61
3/16/2018 16:00:00,8.7
3/19/2018 16:00:00,8.7
3/20/2018 16:00:00,8.79
3/21/2018 16:00:00,8.86
3/22/2018 16:00:00,9.12
3/23/2018 16:00:00,9.1
3/26/2018 16:00:00,9.5
3/27/2018 16:00:00,9.31
3/28/2018 16:00:00,9.25
3/29/2018 16:00:00,9.26
4/2/2018 16:00:00,8.91
4/3/2018 16:00:00,9.17
4/4/2018 16:00:00,9.17
4/5/2018 16:00:00,9.34
4/6/2018 16:00:00,9.23
4/9/2018 16:00:00,9.13
4/10/2018 16:00:00,9.39
4/11/2018 16:00:00,9.6
4/12/2018 16:00:00,10.85
4/13/2018 16:00:00,9.36
4/16/2018 16:00:00,9.18
4/17/2018 16:00:00,9.17
4/18/2018 16:00:00,9.12
4/19/2018 16:00:00,9.1
4/20/2018 16:00:00,9.07
4/23/2018 16:00:00,8.85
4/24/2018 16:00:00,9.12
4/25/2018 16:00:00,8.81
4/26/2018 16:00:00,8.79
4/27/2018 16:00:00,8.84
4/30/2018 16:00:00,8.52
5/1/2018 16:00:00,8.43
5/2/2018 16:00:00,8.26
5/3/2018 16:00:00,8.29
5/4/2018 16:00:00,8.52
5/7/2018 16:00:00,8.66
5/8/2018 16:00:00,8.56
5/9/2018 16:00:00,8.67
5/10/2018 16:00:00,8.76
5/11/2018 16:00:00,8.92
5/14/2018 16:00:00,8.86
5/15/2018 16:00:00,8.69
5/16/2018 16:00:00,8.63
5/17/2018 16:00:00,8.67
5/18/2018 16:00:00,8.62
5/21/2018 16:00:00,8.78
5/22/2018 16:00:00,8.74
5/23/2018 16:00:00,8.65
5/24/2018 16:00:00,8.6
5/25/2018 16:00:00,8.59
5/29/2018 16:00:00,8.5
5/30/2018 16:00:00,8.33
5/31/2018 16:00:00,8.18
6/1/2018 16:00:00,8.49
6/4/2018 16:00:00,8.56
6/5/2018 16:00:00,8.62
6/6/2018 16:00:00,8.98
6/7/2018 16:00:00,9.08
